Iso3,StartDate,EndDate,Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
KEN,01/01/2007,31/12/2007,114,Kenya,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",2007,2007,LCU,58.4514,Fc
KEN,01/01/2008,31/12/2008,114,Kenya,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",2008,2008,LCU,63.0798,Fc
KEN,01/01/2009,31/12/2009,114,Kenya,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",2009,2009,LCU,72.7044,Fc
KEN,01/01/2010,31/12/2010,114,Kenya,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",2010,2010,LCU,72.4529,Fc
KEN,01/01/2011,31/12/2011,114,Kenya,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",2011,2011,LCU,82.9172,Fc
KEN,01/01/2012,31/12/2012,114,Kenya,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",2012,2012,LCU,89.417,Fc
KEN,01/01/2013,31/12/2013,114,Kenya,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",2013,2013,LCU,91.3679,Fc
KEN,01/01/2014,31/12/2014,114,Kenya,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",2014,2014,LCU,94.6448,Fc
KEN,01/01/2015,31/12/2015,114,Kenya,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",2015,2015,LCU,100,Fc
KEN,01/01/2016,31/12/2016,114,Kenya,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",2016,2016,LCU,101.1613,Fc
KEN,01/01/2017,31/12/2017,114,Kenya,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",2017,2017,LCU,105.2158,Fc
KEN,01/01/2018,31/12/2018,114,Kenya,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",2018,2018,LCU,107.6099,Fc
KEN,01/01/2019,31/12/2019,114,Kenya,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",2019,2019,LCU,107.993,Fc
KEN,01/01/2020,31/12/2020,114,Kenya,22028,Value Added Deflator (Manufacturing),6180,"Value Local Currency, 2015 prices",2020,2020,LCU,109.4789,Fc
KEN,01/01/1970,31/12/1970,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1970,1970,US$,49.2567,Fc
KEN,01/01/1971,31/12/1971,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1971,1971,US$,50.4147,Fc
KEN,01/01/1972,31/12/1972,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1972,1972,US$,54.2221,Fc
KEN,01/01/1973,31/12/1973,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1973,1973,US$,59.3224,Fc
KEN,01/01/1974,31/12/1974,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1974,1974,US$,68.3959,Fc
KEN,01/01/1975,31/12/1975,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1975,1975,US$,70.9226,Fc
KEN,01/01/1976,31/12/1976,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1976,1976,US$,59.6033,Fc
KEN,01/01/1977,31/12/1977,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1977,1977,US$,64.9494,Fc
KEN,01/01/1978,31/12/1978,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1978,1978,US$,75.0932,Fc
KEN,01/01/1979,31/12/1979,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1979,1979,US$,82.5327,Fc
KEN,01/01/1980,31/12/1980,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1980,1980,US$,93.3602,Fc
KEN,01/01/1981,31/12/1981,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1981,1981,US$,82.0929,Fc
KEN,01/01/1982,31/12/1982,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1982,1982,US$,75.4652,Fc
KEN,01/01/1983,31/12/1983,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1983,1983,US$,64.9449,Fc
KEN,01/01/1984,31/12/1984,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1984,1984,US$,64.9316,Fc
KEN,01/01/1985,31/12/1985,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1985,1985,US$,61.2819,Fc
KEN,01/01/1986,31/12/1986,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1986,1986,US$,68.7883,Fc
KEN,01/01/1987,31/12/1987,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1987,1987,US$,68.9043,Fc
KEN,01/01/1988,31/12/1988,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1988,1988,US$,69.5283,Fc
KEN,01/01/1989,31/12/1989,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1989,1989,US$,64.3917,Fc
KEN,01/01/1990,31/12/1990,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1990,1990,US$,63.398,Fc
KEN,01/01/1991,31/12/1991,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1991,1991,US$,60.0831,Fc
KEN,01/01/1992,31/12/1992,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1992,1992,US$,53.4714,Fc
KEN,01/01/1993,31/12/1993,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1993,1993,US$,33.6888,Fc
KEN,01/01/1994,31/12/1994,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1994,1994,US$,43.515,Fc
KEN,01/01/1995,31/12/1995,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1995,1995,US$,49.1926,Fc
KEN,01/01/1996,31/12/1996,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1996,1996,US$,52.3746,Fc
KEN,01/01/1997,31/12/1997,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1997,1997,US$,55.6244,Fc
KEN,01/01/1998,31/12/1998,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1998,1998,US$,57.7029,Fc
KEN,01/01/1999,31/12/1999,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1999,1999,US$,50.0601,Fc
KEN,01/01/2000,31/12/2000,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2000,2000,US$,49.9033,Fc
KEN,01/01/2001,31/12/2001,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2001,2001,US$,48.2645,Fc
KEN,01/01/2002,31/12/2002,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2002,2002,US$,49.0439,Fc
KEN,01/01/2003,31/12/2003,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2003,2003,US$,51.8522,Fc
KEN,01/01/2004,31/12/2004,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2004,2004,US$,55.2138,Fc
KEN,01/01/2005,31/12/2005,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2005,2005,US$,64.7025,Fc
KEN,01/01/2006,31/12/2006,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2006,2006,US$,71.3352,Fc
KEN,01/01/2007,31/12/2007,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2007,2007,US$,85.2476,Fc
KEN,01/01/2008,31/12/2008,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2008,2008,US$,89.5272,Fc
KEN,01/01/2009,31/12/2009,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2009,2009,US$,92.2796,Fc
KEN,01/01/2010,31/12/2010,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2010,2010,US$,89.777,Fc
KEN,01/01/2011,31/12/2011,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2011,2011,US$,91.6632,Fc
KEN,01/01/2012,31/12/2012,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2012,2012,US$,103.855,Fc
KEN,01/01/2013,31/12/2013,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2013,2013,US$,104.1577,Fc
KEN,01/01/2014,31/12/2014,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2014,2014,US$,105.6853,Fc
KEN,01/01/2015,31/12/2015,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2015,2015,US$,100,Fc
KEN,01/01/2016,31/12/2016,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2016,2016,US$,97.8466,Fc
KEN,01/01/2017,31/12/2017,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2017,2017,US$,99.892,Fc
KEN,01/01/2018,31/12/2018,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2018,2018,US$,104.2923,Fc
KEN,01/01/2019,31/12/2019,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2019,2019,US$,103.9558,Fc
KEN,01/01/2020,31/12/2020,114,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2020,2020,US$,100.9713,Fc
